"OrderID","OrderDate","CustomerName","Country","ProductID","ProductName","Category","UnitPrice","Quantity","SalesRep","PaymentMethod","DiscountCode","OrderSource"
"13201","2025-08-14","chloe b okoth","Rwanda","P003","Hoodie","Footwear ","37.22","1","charles","Cash","null","mobile"
"13202","2024-05-12","g. mensah","Uganda","P027","Sports Tee","Clothes","28.49","1","Bob","bank transfer","null","none"
"13203","2026-04-10","a. mugabe","South Sudan","P029","Active Shorts","Apparel","27.63","1","Bob","Mpesa","null","none"
"13204","2025-04-23","david  wanjiru","Uganda","P023","Loafers","Apparel","116.66","1","Alice M.","Cash","null","store"
"13205","2024-07-15","chloe kim","South Sudan","P014","Shorts","Footwear","62.57","1","Alice M.","Mpesa","NEW10","affiliate"
"13206","2024-07-10","amina mwase","Tanzania","P012","Skirt","Footwear","38.53","2","Bob","unknown","SUMMER","affiliate"
"13207","2024-10-07","a.  mutiso","Tanzania","P005","T-shirt","Clothes","110.09","1","Unknown","Credit Card","null","store"
"13208","2025-07-29","m. kamau","South Sudan","P012","Skirt","Footwear","38.53","1","Unknown","Cash","SUMMER","web"
"13209","2024-10-25","a. mwangi","Kenya","P012","Skirt","Footwear","38.53","1","Unknown","unknown","SUMMER","store"
"13210","2025-07-03","lilian mwase","Uganda","P010","Cap","Accessories","28.77","2","Unknown","Debit","null","Web"
"13212","2025-07-29","o. ibrahim","Rwanda","P024","Sandals","Apparel","48.32","1","Unknown","Cash","SUMMER","mobile"
"13213","2024-03-29","brian said","Kenya","P028","Leggings","Footwear","28.75","1","charles","mpesa","SUMMER","none"
"13214","2025-07-06","peter njoroge","South Sudan","P008","Jeans","Footwear","112.30","1","Bob","bank transfer","null","store"
"13215","2025-01-19","robert.otieno@email.com","Tanzania","P010","Cap","Accessories","28.77","1","charles","unknown","null","Web"
"13216","2023-05-11","robert d otieno","Kenya","P011","Dress","Apparel","59.57","1","Alice M.","Debit","null","none"
"13217","2024-09-05","esther said","Kenya","P009","Scarf","Apparel","41.32","1","charles","Mpesa","null","store"
"13218","2025-05-04","a. okoth","Burundi","P012","Skirt","Footwear","38.53","1","Unknown","Mpesa","null","store"
"13219","2024-07-16","l. ibrahim","Kenya","P007","Belt","Apparel","22.02","1","TEAM_A","unknown","null","web"
"13220","2024-03-02","sophia mwase","Kenya","P029","Active Shorts","Apparel","27.63","1","Alice M.","Cash","null","store"
"13221","2024-12-31","mark mensah","South Sudan","P030","Ankle Socks","Footwear ","83.25","1","charles","unknown","null","store"
"13222","2025-03-11","sophia said","Rwanda","P021","Sunglass Case","Footwear","50.53","2","Unknown","Cash","null","store"
"13223","2024-08-01","noah b said","Kenya","P018","Bracelet","Footwear","113.51","1","TEAM_A","Cash","null","store"
"13224","2024-04-29","owen karanja","Uganda","P020","Necklace","Apparel","12.82","1","TEAM_A","bank transfer","NEW10","mobile"
"13226","2025-02-15","amina okoth","South Sudan","P018","Bracelet","Footwear","113.51","1","Alice M.","unknown","DISC-20","store"
"13227","2025-07-31","peter  d  kim","South Sudan","P013","Blazer","Apparel","18.78","1","Alice M.","Cash","SUMMER","store"
"13228","2024-03-04","owen d mensah","Uganda","P008","Jeans","Footwear","112.30","1","Alice M.","Cash","DISC-20","none"
"13229","2024-04-21","fatima b ibrahim","Uganda","P010","Cap","Accessories","28.77","1","TEAM_A","Mpesa","DISC-20","none"
"13230","2024-10-05","amina okoth","Kenya","P009","Scarf","Apparel","20.66","1","Unknown","Credit Card","SUMMER","mobile"
"13231","2024-10-23","peter mugabe","Burundi","P011","Dress","Apparel","59.57","4","Unknown","Credit Card","null","store"
"13232","2024-08-10","alice mugabe","rwanda","P013","Blazer","Apparel","18.78","1","Unknown","Debit","DISC-20","web"
"13234","2024-02-15","lydia ibrahim","South Sudan","P004","Sunglasses","Apparel","80.88","2","Alice M.","bank transfer","SUMMER","mobile"
"13235","2025-06-12","peter mugabe","Tanzania","P024","Sandals","Apparel","48.32","1","TEAM_A","mpesa","DISC-20","web"
"13236","2025-05-29","sophia mwase","Kenya","P006","Running Shoes","Clothes","116.45","1","Unknown","Credit Card","NEW10","mobile"
"13237","2024-03-11","l. doe","Tanzania","P014","Shorts","Footwear","62.57","1","TEAM_A","mpesa","NEW10","mobile"
"13238","2024-11-09","paul mensah","Rwanda","P008","Jeans","Footwear","112.30","1","Unknown","unknown","null","web"
"13240","2024-07-06",\N,"South Sudan","P009","Scarf","Apparel","20.66","1","Unknown","Mpesa","null","affiliate"
"13241","2025-03-12","noah mwangi","Kenya","P028","Leggings","Footwear","28.75","1","Alice M.","Mpesa","NEW10","store"
"13243","2023-07-18","esther njoroge","Uganda","P021","Sunglass Case","Footwear","50.53","1","Bob","bank transfer","DISC-20","Web"
"13244","2024-05-30","robert kamau","Kenya","P025","Windbreaker","Apparel","90.77","1","TEAM_A","Cash","null","affiliate"
"13246","2024-05-25","lydia said","Kenya","P013","Blazer","Apparel","18.78","1","Bob","Mpesa","null","mobile"
"13247","2025-01-28","a. mugabe","Burundi","P003","Hoodie","Footwear ","37.22","1","Unknown","Credit Card","NEW10","none"
"13248","2024-12-22","brian njoroge","Tanzania","P020","Necklace","Apparel","12.82","1","charles","mpesa","null","affiliate"
"13250","2025-04-22","brian otieno","Kenya","P019","Earrings","Accessories","43.66","1","Alice M.","unknown","DISC-20","none"
"13251","2024-10-20","linda mwangi","Kenya","P027","Sports Tee","Clothes","28.49","1","Unknown","Credit Card","NEW10","mobile"
"13252","2025-04-09","fatima c mugabe","South Sudan","P016","Backpack","Accessories","76.33","1","charles","unknown","null","store"
"13255","2024-08-29",\N,"Kenya","P015","Socks","Apparel","83.19","1","charles","mpesa","null","mobile"
"13256","2024-12-25","fatima wanjiru","Uganda","P019","Earrings","Accessories","43.66","1","Unknown","Cash","null","none"
"13258","2024-11-20","sam doe","Kenya","P001","Denim Jacket","Accessories","139.90","1","TEAM_A","Debit","DISC-20","affiliate"
"13259","2025-07-03","moses b wanjiru","Kenya","P016","Backpack","Accessories","763.30","1","Unknown","unknown","DISC-20","store"
"13260","2024-01-03","david  z  mwase","Uganda","P012","Skirt","Footwear","38.53","1","Unknown","unknown","null","store"
"13261","2025-10-05","s. mugabe","Uganda","P005","T-shirt","Clothes","110.09","1","TEAM_A","Credit Card","NEW10","none"
"13262","2024-11-01","mary mugabe","Rwanda","P016","Backpack","Accessories","76.33","1","Bob","Debit","NEW10","mobile"
"13263","2024-12-19","fatima z mwangi","Tanzania","P022","Boots","Footwear","20.68","2","Bob","Mpesa","null","affiliate"
"13264","2024-11-25","mary njoroge","South Sudan","P012","Skirt","Footwear","38.53","1","Unknown","Debit","null","affiliate"
"13265","2024-04-09","noah mwase","Tanzania","P012","Skirt","Footwear","38.53","1","Alice M.","Debit","null","mobile"
"13266","2024-01-09","sophia kim","Burundi","P014","Shorts","Footwear","62.57","1","Alice M.","bank transfer","null","store"
"13267","2025-07-07","m. mutiso","Kenya","P025","Windbreaker","Apparel","90.77","1","Unknown","bank transfer","DISC-20","Web"
"13268","2025-08-08","mark  z  kamau","Kenya","P001","Denim Jacket","Accessories","139.90","1","Alice M.","bank transfer","null","mobile"
"13269","2024-05-06","fatima wanjiru","Tanzania","P014","Shorts","Footwear","62.57","2","Unknown","Mpesa","null","mobile"
"13270","2025-05-11","l. mutiso","Uganda","P016","Backpack","Accessories","76.33","1","charles","mpesa","SUMMER","store"
"13271","2025-02-07","noah mwase","Kenya","P023","Loafers","Apparel","116.66","1","Alice M.","Mpesa","SUMMER","store"
"13272","2024-04-30","esther njoroge","Kenya","P001","Denim Jacket","Accessories","139.90","2","TEAM_A","mpesa","null","web"
"13273","2024-10-07","p. mugabe","Kenya","P014","Shorts","Footwear","62.57","1","TEAM_A","unknown","null","store"
"13274","2024-01-29","tom wanjiru","Kenya","P011","Dress","Apparel","29.79","1","Bob","bank transfer","NEW10","mobile"
"13275","2025-07-02","owen okoth","Tanzania","P006","Running Shoes","Clothes","116.45","1","Bob","Mpesa","SUMMER","none"
"13277","2025-05-30","moses  karanja","South Sudan","P013","Blazer","Apparel","18.78","1","Unknown","unknown","DISC-20","store"
"13278","2024-08-14","moses karanja","Rwanda","P029","Active Shorts","Apparel","27.63","1","TEAM_A","mpesa","NEW10","Web"
"13279","2026-04-08","mary  mugabe","Kenya","P024","Sandals","Apparel","48.32","1","charles","mpesa","null","Web"
"13280","2025-02-19","jane karanja","rwanda","P019","Earrings","Accessories","43.66","1","TEAM_A","Debit","null","none"
"13281","2025-04-22","alice  mwase","rwanda","P029","Active Shorts","Apparel","27.63","1","charles","bank transfer","NEW10","none"
"13282","2025-07-29","mark wanjiru","Uganda","P013","Blazer","Apparel","18.78","1","Bob","mpesa","SUMMER","none"
"13283","2025-08-19","owen mutiso","Rwanda","P007","Belt","Apparel","22.02","1","Unknown","Mpesa","null","Web"
"13284","2024-09-22","lydia mugabe","Kenya","P030","Ankle Socks","Footwear ","83.25","1","Unknown","bank transfer","NEW10","none"
"13285","2025-09-20","peter said","Rwanda","P026","Beanie","Clothes","13.49","1","Unknown","unknown","DISC-20","Web"
"13287","2025-03-08","a. okoth","rwanda","P008","Jeans","Footwear","112.30","2","Bob","unknown","DISC-20","mobile"
"13288","2025-06-27","peter doe","Kenya","P023","Loafers","Apparel","116.66","1","TEAM_A","Cash","null","mobile"
"13289","2024-10-15",\N,"Uganda","P016","Backpack","Accessories","76.33","1","Unknown","mpesa","null","store"
"13290","2024-04-05","peter kim","South Sudan","P026","Beanie","Clothes","13.49","1","TEAM_A","bank transfer","DISC-20","mobile"
"13291","2024-02-11","brian mutiso","Rwanda","P007","Belt","Apparel","22.02","1","Bob","bank transfer","null","affiliate"
"13292","2025-03-07","brian z wanjiru","Rwanda","P025","Windbreaker","Apparel","90.77","1","Unknown","mpesa","null","affiliate"
"13294","2024-04-06","moses mwangi","Rwanda","P024","Sandals","Apparel","48.32","1","TEAM_A","Credit Card","null","mobile"
"13295","2024-03-07","sophia mwase","South Sudan","P025","Windbreaker","Apparel","90.77","1","Bob","Mpesa","NEW10","store"
"13296","2024-07-23","linda c mwase","rwanda","P027","Sports Tee","Clothes","28.49","1","Bob","Credit Card","null","none"
"13297","2025-05-29",\N,"Uganda","P016","Backpack","Accessories","76.33","1","charles","Mpesa","null","mobile"
"13298","2025-09-25","peter ibrahim","Kenya","P019","Earrings","Accessories","43.66","2","TEAM_A","Cash","DISC-20","Web"
"13299","2025-04-16","m. kim","Kenya","P009","Scarf","Apparel","20.66","2","Alice M.","unknown","null","affiliate"
"13300","2025-01-27","lydia c mugabe","Kenya","P026","Beanie","Clothes","13.49","1","Bob","Mpesa","null","mobile"
"13301","2024-10-03","esther doe","South Sudan","P030","Ankle Socks","Footwear ","83.25","1","Unknown","bank transfer","NEW10","store"
"13302","2024-02-19","lydia karanja","Tanzania","P022","Boots","Footwear","20.68","2","Unknown","unknown","NEW10","Web"
"13303","2025-05-30","g. kamau","Uganda","P018","Bracelet","Footwear","113.51","3","Alice M.","Cash","null","store"
"13304","2024-05-08","jane z mwangi","Kenya","P030","Ankle Socks","Footwear ","166.50","1","Unknown","Debit","null","affiliate"
"13305","2025-04-27",\N,"Uganda","P026","Beanie","Clothes","13.49","1","Unknown","unknown","DISC-20","mobile"
"13306","2024-02-12","lilian  z  mensah","Kenya","P017","Watch","Accessories","76.48","1","Bob","unknown","DISC-20","store"
"13307","2024-03-21","d. mwase","Burundi","P014","Shorts","Footwear","62.57","1","TEAM_A","Debit","null","affiliate"
"13308","2025-07-21","peter kim","Kenya","P022","Boots","Footwear","10.34","1","Alice M.","Debit","null","web"
"13309","2025-02-19","robert  mutiso","Uganda","P029","Active Shorts","Apparel","27.63","1","Alice M.","mpesa","SUMMER","affiliate"
"13310","2024-01-04","n. njoroge","Uganda","P011","Dress","Apparel","59.57","1","Bob","unknown","DISC-20","mobile"
"13311","2024-08-09","john mensah","Uganda","P010","Cap","Accessories","28.77","1","Unknown","Mpesa","SUMMER","store"
"13312","2024-11-07","brian mensah","Uganda","P016","Backpack","Accessories","76.33","1","Bob","Cash","NEW10","web"
"13313","2025-02-02","peter mutiso","Rwanda","P022","Boots","Footwear","10.34","1","Unknown","Credit Card","null","mobile"
"13315","2024-07-16","a. kim","Tanzania","P020","Necklace","Apparel","12.82","1","charles","unknown","null","Web"
"13316","2025-05-16","chloe otieno","Kenya","P014","Shorts","Footwear","62.57","2","Bob","Debit","DISC-20","store"
"13317","2025-03-05","alice doe","South Sudan","P017","Watch","Accessories","76.48","1","Unknown","Debit","null","mobile"
"13319","2026-01-17","amina kim","rwanda","P010","Cap","Accessories","28.77","1","charles","bank transfer","null","none"
"13320","2025-06-01","o. mensah","Tanzania","P024","Sandals","Apparel","48.32","1","Alice M.","unknown","null","web"
"13324","2024-09-15","s. otieno","Kenya","P025","Windbreaker","Apparel","90.77","1","Bob","unknown","null","mobile"
"13325","2024-08-09","amina mugabe","Uganda","P030","Ankle Socks","Footwear ","83.25","1","Unknown","bank transfer","null","store"
"13326","2025-07-07","mark mwangi","Uganda","P013","Blazer","Apparel","18.78","1","Bob","Mpesa","null","store"
"13327","2024-07-22","m. kim","Kenya","P013","Blazer","Apparel","18.78","1","Unknown","unknown","NEW10","mobile"
"13328","2025-03-17","alice z wanjiru","Tanzania","P020","Necklace","Apparel","12.82","1","TEAM_A","Debit","DISC-20","store"
"13329","2024-03-26","m. okoth","rwanda","P022","Boots","Footwear","10.34","1","Unknown","unknown","null","affiliate"
"13330","2024-04-15","m. mugabe","Burundi","P016","Backpack","Accessories","76.33","1","TEAM_A","bank transfer","DISC-20","none"
"13331","2025-05-05","m. wanjiru","Rwanda","P005","T-shirt","Clothes","110.09","1","Alice M.","Cash","SUMMER","Web"
"13332","2024-10-30","robert doe","Kenya","P002","Sneakers","Apparel","86.72","1","Alice M.","unknown","null","web"
"13333","2024-10-06","noah mwase","Kenya","P019","Earrings","Accessories","43.66","1","Unknown","Credit Card","DISC-20","mobile"
"13334","2025-04-16","robert z ibrahim","Uganda","P001","Denim Jacket","Accessories","139.90","1","Alice M.","unknown","null","none"
"13336","2026-10-09",\N,"Tanzania","P030","Ankle Socks","Footwear ","8.33","1","Unknown","unknown","null","web"
"13337","2025-05-13","peter otieno","rwanda","P012","Skirt","Footwear","38.53","1","Alice M.","Credit Card","null","store"
"13338","2025-08-23","c. said","Kenya","P021","Sunglass Case","Footwear","505.30","3","Alice M.","unknown","null","affiliate"
"13339","2025-09-09","mary mwangi","Burundi","P008","Jeans","Footwear","112.30","1","TEAM_A","Debit","null","Web"
"13341","2024-07-05","sam ibrahim","South Sudan","P005","T-shirt","Clothes","110.09","2","TEAM_A","mpesa","null","Web"
"13342","2024-04-01","robert karanja","Burundi","P029","Active Shorts","Apparel","27.63","1","Unknown","bank transfer","null","store"
"13343","2025-08-09","robert karanja","Uganda","P018","Bracelet","Footwear","113.51","2","charles","unknown","null","none"
"13344","2024-10-24","john  d  ibrahim","Kenya","P001","Denim Jacket","Accessories","139.90","1","charles","Credit Card","SUMMER","store"
"13345","2025-04-15","paul karanja","Uganda","P003","Hoodie","Footwear ","372.20","1","Bob","Credit Card","DISC-20","store"
"13346","2024-11-01","fatima mwase","Rwanda","P012","Skirt","Footwear","38.53","2","Unknown","unknown","SUMMER","store"
"13347","2024-08-28","brian said","Rwanda","P023","Loafers","Apparel","116.66","1","Unknown","mpesa","null","mobile"
"13348","2024-10-29","alice  c  mugabe","Kenya","P020","Necklace","Apparel","12.82","2","charles","bank transfer","DISC-20","web"
"13352","2025-10-20","paul said","Uganda","P003","Hoodie","Footwear ","37.22","1","Alice M.","Mpesa","NEW10","web"
"13353","2024-12-05","grace otieno","Uganda","P003","Hoodie","Footwear ","37.22","1","Unknown","Debit","null","Web"
"13354","2025-08-18","lydia z mwangi","Tanzania","P007","Belt","Apparel","22.02","1","Alice M.","mpesa","null","web"
"13355","2025-06-08","chloe kim","Rwanda","P027","Sports Tee","Clothes","28.49","3","Unknown","bank transfer","NEW10","store"
"13356","2024-03-24","peter d wanjiru","Uganda","P024","Sandals","Apparel","48.32","1","Unknown","unknown","null","web"
"13357","2025-07-11","sam karanja","Rwanda","P013","Blazer","Apparel","18.78","1","Unknown","Cash","SUMMER","store"
"13358","2025-06-12","sam wanjiru","Kenya","P017","Watch","Accessories","76.48","1","Alice M.","Credit Card","null","store"
"13359","2025-07-19","lydia mwase","rwanda","P008","Jeans","Footwear","112.30","1","Unknown","Debit","null","mobile"
"13360","2024-06-15","lydia otieno","Uganda","P027","Sports Tee","Clothes","56.98","3","TEAM_A","unknown","null","Web"
"13361","2024-02-09","chloe c kamau","Uganda","P010","Cap","Accessories","28.77","1","Unknown","mpesa","DISC-20","web"
"13362","2024-12-01","paul kim","Tanzania","P014","Shorts","Footwear","62.57","1","Unknown","unknown","NEW10","Web"
"13364","2024-09-26","moses kim","Tanzania","P025","Windbreaker","Apparel","90.77","1","TEAM_A","Cash","NEW10","store"
"13366","2025-01-23",\N,"Kenya","P022","Boots","Footwear","10.34","2","TEAM_A","mpesa","null","web"
